,esp,fecha,nota,legajo,materia,nombre_de_,ingr,Carrera,Recibido
18115,125,23-Jul-08,6,13394,1,Administración General I,2007.0,Indeterminado,Ndeah
18116,125,24-Jul-08,9,13394,2,Matemática General,2007.0,Indeterminado,Ndeah
18117,125,15-Feb-08,9,13394,3,Informática I,2007.0,Indeterminado,Ndeah
18118,125,25-Jul-08,7,13394,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18119,125,07-Jul-08,8,13394,5,Economía I,2007.0,Indeterminado,Ndeah
18120,125,07-Jul-08,8,13394,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18122,125,08-Jul-08,7,13394,8,Legislación I,2007.0,Indeterminado,Ndeah
18124,125,11-Jul-08,9,13394,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18125,125,28-Aug-09,9,13394,11,Administración General II,2007.0,Indeterminado,Ndeah
18126,125,26-Aug-09,8,13394,12,Informática II,2007.0,Indeterminado,Ndeah
18127,125,27-Aug-09,7,13394,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18128,125,16-Dec-08,7,13394,14,Estadística,2007.0,Indeterminado,Ndeah
18129,125,15-Dec-08,8,13394,15,Economía II,2007.0,Indeterminado,Ndeah
18131,125,28-Aug-09,9,13394,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18132,125,28-Aug-09,9,13394,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18133,125,23-Jul-08,8,13396,1,Administración General I,2007.0,Indeterminado,Ndeah
18134,125,24-Jul-08,9,13396,2,Matemática General,2007.0,Indeterminado,Ndeah
18135,125,15-Feb-08,9,13396,3,Informática I,2007.0,Indeterminado,Ndeah
18136,125,25-Jul-08,9,13396,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18137,125,07-Jul-08,8,13396,5,Economía I,2007.0,Indeterminado,Ndeah
18138,125,07-Jul-08,10,13396,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18139,125,19-Feb-08,9,13396,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18140,125,08-Jul-08,9,13396,8,Legislación I,2007.0,Indeterminado,Ndeah
18141,125,18-Dec-08,9,13396,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18142,125,11-Jul-08,10,13396,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18143,125,18-Dec-09,9,13396,11,Administración General II,2007.0,Indeterminado,Ndeah
18144,125,09-Dec-09,10,13396,12,Informática II,2007.0,Indeterminado,Ndeah
18145,125,17-Dec-09,9,13396,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18146,125,16-Dec-08,8,13396,14,Estadística,2007.0,Indeterminado,Ndeah
18147,125,15-Dec-08,8,13396,15,Economía II,2007.0,Indeterminado,Ndeah
18148,125,19-Dec-08,9,13396,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18149,125,15-Dec-09,8,13396,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18150,125,10-Dec-09,9,13396,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18151,125,11-Dec-09,10,13396,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18152,125,11-Dec-09,10,13396,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18153,125,23-Jul-08,7,13397,1,Administración General I,2007.0,Indeterminado,Ndeah
18154,125,24-Jul-08,9,13397,2,Matemática General,2007.0,Indeterminado,Ndeah
18155,125,15-Feb-08,8,13397,3,Informática I,2007.0,Indeterminado,Ndeah
18156,125,25-Jul-08,7,13397,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18157,125,22-Jul-08,7,13397,5,Economía I,2007.0,Indeterminado,Ndeah
18158,125,07-Jul-08,7,13397,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18159,125,18-Dec-07,7,13397,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18160,125,22-Jul-08,7,13397,8,Legislación I,2007.0,Indeterminado,Ndeah
18162,125,04-Sep-09,7,13397,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18163,125,11-Jul-08,8,13397,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18164,125,28-Aug-09,8,13397,11,Administración General II,2007.0,Indeterminado,Ndeah
18165,125,26-Aug-09,10,13397,12,Informática II,2007.0,Indeterminado,Ndeah
18166,125,27-Aug-09,7,13397,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18167,125,16-Dec-08,8,13397,14,Estadística,2007.0,Indeterminado,Ndeah
18168,125,15-Dec-08,8,13397,15,Economía II,2007.0,Indeterminado,Ndeah
18170,125,16-Feb-10,2,13397,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18171,125,06-Jul-10,7,13397,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18173,125,06-Jul-10,8,13397,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18174,125,25-Aug-09,7,13397,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18175,125,28-Aug-09,9,13397,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18176,125,28-Aug-09,9,13397,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18177,125,23-Jul-08,7,13398,1,Administración General I,2007.0,Indeterminado,Ndeah
18178,125,24-Jul-08,10,13398,2,Matemática General,2007.0,Indeterminado,Ndeah
18179,125,15-Feb-08,8,13398,3,Informática I,2007.0,Indeterminado,Ndeah
18180,125,25-Jul-08,9,13398,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18181,125,07-Jul-08,9,13398,5,Economía I,2007.0,Indeterminado,Ndeah
18182,125,07-Jul-08,7,13398,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18183,125,19-Feb-08,7,13398,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18184,125,08-Jul-08,7,13398,8,Legislación I,2007.0,Indeterminado,Ndeah
18185,125,24-Jul-08,8,13398,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18186,125,11-Jul-08,9,13398,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18187,125,28-Aug-09,10,13398,11,Administración General II,2007.0,Indeterminado,Ndeah
18188,125,26-Aug-09,10,13398,12,Informática II,2007.0,Indeterminado,Ndeah
18189,125,27-Aug-09,9,13398,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18190,125,16-Dec-08,9,13398,14,Estadística,2007.0,Indeterminado,Ndeah
18191,125,15-Dec-08,8,13398,15,Economía II,2007.0,Indeterminado,Ndeah
18194,125,06-Jul-10,8,13398,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18197,125,06-Jul-10,8,13398,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18198,125,25-Aug-09,9,13398,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18199,125,28-Aug-09,9,13398,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18200,125,28-Aug-09,10,13398,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18201,125,15-Feb-08,10,13400,3,Informática I,2007.0,Indeterminado,Ndeah
18202,125,19-Feb-08,8,13400,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18203,125,23-Jul-08,8,13401,1,Administración General I,2007.0,Indeterminado,Ndeah
18204,125,24-Jul-08,10,13401,2,Matemática General,2007.0,Indeterminado,Ndeah
18205,125,15-Feb-08,8,13401,3,Informática I,2007.0,Indeterminado,Ndeah
18206,125,25-Jul-08,9,13401,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18207,125,07-Jul-08,8,13401,5,Economía I,2007.0,Indeterminado,Ndeah
18208,125,07-Jul-08,10,13401,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18209,125,19-Feb-08,7,13401,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18210,125,08-Jul-08,8,13401,8,Legislación I,2007.0,Indeterminado,Ndeah
18211,125,24-Jul-08,9,13401,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18212,125,11-Jul-08,9,13401,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18213,125,28-Aug-09,9,13401,11,Administración General II,2007.0,Indeterminado,Ndeah
18214,125,26-Aug-09,8,13401,12,Informática II,2007.0,Indeterminado,Ndeah
18215,125,27-Aug-09,9,13401,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18216,125,16-Dec-08,7,13401,14,Estadística,2007.0,Indeterminado,Ndeah
18217,125,15-Dec-08,8,13401,15,Economía II,2007.0,Indeterminado,Ndeah
18218,125,19-Dec-08,9,13401,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18219,125,25-Aug-09,9,13401,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18220,125,25-Aug-09,9,13401,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18221,125,28-Aug-09,9,13401,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18222,125,28-Aug-09,9,13401,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18223,125,23-Jul-08,7,13402,1,Administración General I,2007.0,Indeterminado,Ndeah
18224,125,24-Jul-08,9,13402,2,Matemática General,2007.0,Indeterminado,Ndeah
18225,125,15-Feb-08,9,13402,3,Informática I,2007.0,Indeterminado,Ndeah
18226,125,25-Jul-08,9,13402,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18227,125,07-Jul-08,8,13402,5,Economía I,2007.0,Indeterminado,Ndeah
18228,125,07-Jul-08,8,13402,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18229,125,19-Feb-08,7,13402,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18230,125,08-Jul-08,7,13402,8,Legislación I,2007.0,Indeterminado,Ndeah
18231,125,24-Jul-08,7,13402,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18232,125,11-Jul-08,8,13402,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18233,125,28-Aug-09,8,13402,11,Administración General II,2007.0,Indeterminado,Ndeah
18234,125,26-Aug-09,10,13402,12,Informática II,2007.0,Indeterminado,Ndeah
18235,125,27-Aug-09,8,13402,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18236,125,16-Dec-08,8,13402,14,Estadística,2007.0,Indeterminado,Ndeah
18237,125,15-Dec-08,8,13402,15,Economía II,2007.0,Indeterminado,Ndeah
18238,125,19-Dec-08,8,13402,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18239,125,25-Aug-09,8,13402,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18240,125,25-Aug-09,7,13402,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18241,125,28-Aug-09,9,13402,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18242,125,28-Aug-09,8,13402,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18243,125,23-Jul-08,8,13403,1,Administración General I,2007.0,Indeterminado,Ndeah
18244,125,24-Jul-08,9,13403,2,Matemática General,2007.0,Indeterminado,Ndeah
18245,125,15-Feb-08,9,13403,3,Informática I,2007.0,Indeterminado,Ndeah
18246,125,25-Jul-08,10,13403,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18247,125,07-Jul-08,9,13403,5,Economía I,2007.0,Indeterminado,Ndeah
18248,125,07-Jul-08,10,13403,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18249,125,19-Feb-08,7,13403,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18250,125,08-Jul-08,8,13403,8,Legislación I,2007.0,Indeterminado,Ndeah
18251,125,24-Jul-08,10,13403,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18252,125,11-Jul-08,9,13403,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18253,125,28-Aug-09,8,13403,11,Administración General II,2007.0,Indeterminado,Ndeah
18254,125,26-Aug-09,10,13403,12,Informática II,2007.0,Indeterminado,Ndeah
18255,125,27-Aug-09,8,13403,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18256,125,27-Aug-09,2,13403,14,Estadística,2007.0,Indeterminado,Ndeah
18257,125,03-Sep-09,8,13403,14,Estadística,2007.0,Indeterminado,Ndeah
18258,125,15-Dec-08,8,13403,15,Economía II,2007.0,Indeterminado,Ndeah
18259,125,19-Dec-08,7,13403,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18260,125,25-Aug-09,8,13403,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18261,125,25-Aug-09,10,13403,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18262,125,28-Aug-09,8,13403,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18263,125,28-Aug-09,10,13403,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18264,125,23-Jul-08,6,13405,1,Administración General I,2007.0,Indeterminado,Ndeah
18265,125,24-Jul-08,7,13405,2,Matemática General,2007.0,Indeterminado,Ndeah
18266,125,25-Apr-08,8,13405,3,Informática I,2007.0,Indeterminado,Ndeah
18267,125,25-Jul-08,8,13405,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18268,125,07-Jul-08,7,13405,5,Economía I,2007.0,Indeterminado,Ndeah
18270,125,22-Apr-08,7,13405,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18271,125,08-Jul-08,7,13405,8,Legislación I,2007.0,Indeterminado,Ndeah
18272,125,11-Jul-08,8,13405,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18273,125,14-May-10,9,13405,11,Administración General II,2007.0,Indeterminado,Ndeah
18274,125,26-Aug-09,8,13405,12,Informática II,2007.0,Indeterminado,Ndeah
18275,125,27-Aug-09,8,13405,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18276,125,16-Dec-08,7,13405,14,Estadística,2007.0,Indeterminado,Ndeah
18277,125,15-Dec-08,8,13405,15,Economía II,2007.0,Indeterminado,Ndeah
18278,125,19-Dec-08,7,13405,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18279,125,25-Aug-09,8,13405,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18280,125,28-Aug-09,8,13405,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18281,125,28-Aug-09,9,13405,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18284,125,23-Jul-08,9,13410,1,Administración General I,2007.0,Indeterminado,Ndeah
18285,125,24-Jul-08,9,13410,2,Matemática General,2007.0,Indeterminado,Ndeah
18286,125,15-Feb-08,9,13410,3,Informática I,2007.0,Indeterminado,Ndeah
18287,125,25-Jul-08,9,13410,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18288,125,07-Jul-08,9,13410,5,Economía I,2007.0,Indeterminado,Ndeah
18289,125,07-Jul-08,10,13410,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18290,125,19-Feb-08,7,13410,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18291,125,08-Jul-08,10,13410,8,Legislación I,2007.0,Indeterminado,Ndeah
18292,125,24-Jul-08,8,13410,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18293,125,11-Jul-08,10,13410,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18294,125,28-Aug-09,10,13410,11,Administración General II,2007.0,Indeterminado,Ndeah
18295,125,26-Aug-09,10,13410,12,Informática II,2007.0,Indeterminado,Ndeah
18296,125,27-Aug-09,9,13410,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18297,125,16-Dec-08,8,13410,14,Estadística,2007.0,Indeterminado,Ndeah
18298,125,15-Dec-08,8,13410,15,Economía II,2007.0,Indeterminado,Ndeah
18299,125,19-Dec-08,9,13410,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18300,125,25-Aug-09,10,13410,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18301,125,25-Aug-09,9,13410,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18302,125,28-Aug-09,10,13410,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18303,125,28-Aug-09,10,13410,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18304,125,23-Jul-08,8,13411,1,Administración General I,2007.0,Indeterminado,Ndeah
18305,125,24-Jul-08,7,13411,2,Matemática General,2007.0,Indeterminado,Ndeah
18307,125,25-Apr-08,9,13411,3,Informática I,2007.0,Indeterminado,Ndeah
18308,125,25-Jul-08,9,13411,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18309,125,07-Jul-08,8,13411,5,Economía I,2007.0,Indeterminado,Ndeah
18310,125,07-Jul-08,10,13411,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18311,125,19-Feb-08,9,13411,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18312,125,16-Dec-08,8,13411,8,Legislación I,2007.0,Indeterminado,Ndeah
18313,125,24-Jul-08,7,13411,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18314,125,11-Jul-08,10,13411,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18315,125,28-Aug-09,10,13411,11,Administración General II,2007.0,Indeterminado,Ndeah
18316,125,26-Aug-09,9,13411,12,Informática II,2007.0,Indeterminado,Ndeah
18317,125,27-Aug-09,9,13411,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18318,125,27-Aug-09,2,13411,14,Estadística,2007.0,Indeterminado,Ndeah
18319,125,03-Sep-09,4,13411,14,Estadística,2007.0,Indeterminado,Ndeah
18320,125,15-Dec-08,8,13411,15,Economía II,2007.0,Indeterminado,Ndeah
18321,125,25-Aug-09,8,13411,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18322,125,25-Aug-09,8,13411,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18323,125,25-Aug-09,9,13411,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18324,125,28-Aug-09,9,13411,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18325,125,28-Aug-09,9,13411,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18326,125,23-Jul-08,6,13412,1,Administración General I,2007.0,Indeterminado,Ndeah
18329,125,25-Jul-08,9,13412,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18330,125,07-Jul-08,8,13412,5,Economía I,2007.0,Indeterminado,Ndeah
18332,125,22-Apr-08,8,13412,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18333,125,08-Jul-08,7,13412,8,Legislación I,2007.0,Indeterminado,Ndeah
18334,125,25-Jul-08,8,13412,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18335,125,19-Dec-08,7,13412,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18336,125,23-Jul-08,7,13413,1,Administración General I,2007.0,Indeterminado,Ndeah
18337,125,24-Jul-08,9,13413,2,Matemática General,2007.0,Indeterminado,Ndeah
18338,125,15-Feb-08,9,13413,3,Informática I,2007.0,Indeterminado,Ndeah
18339,125,25-Jul-08,8,13413,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18340,125,15-Dec-08,8,13413,5,Economía I,2007.0,Indeterminado,Ndeah
18341,125,07-Jul-08,10,13413,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18342,125,19-Feb-08,9,13413,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18343,125,08-Jul-08,9,13413,8,Legislación I,2007.0,Indeterminado,Ndeah
18344,125,18-Dec-08,8,13413,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18345,125,11-Jul-08,8,13413,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18346,125,28-Aug-09,10,13413,11,Administración General II,2007.0,Indeterminado,Ndeah
18347,125,26-Aug-09,8,13413,12,Informática II,2007.0,Indeterminado,Ndeah
18348,125,27-Aug-09,9,13413,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18349,125,27-Aug-09,7,13413,14,Estadística,2007.0,Indeterminado,Ndeah
18350,125,23-Feb-09,8,13413,15,Economía II,2007.0,Indeterminado,Ndeah
18351,125,19-Dec-08,7,13413,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18352,125,25-Aug-09,8,13413,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18353,125,25-Aug-09,10,13413,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18354,125,28-Aug-09,10,13413,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18355,125,28-Aug-09,10,13413,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18356,125,23-Jul-08,6,13414,1,Administración General I,2007.0,Indeterminado,Ndeah
18357,125,24-Jul-08,9,13414,2,Matemática General,2007.0,Indeterminado,Ndeah
18358,125,15-Feb-08,8,13414,3,Informática I,2007.0,Indeterminado,Ndeah
18359,125,25-Jul-08,9,13414,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18360,125,15-Dec-08,7,13414,5,Economía I,2007.0,Indeterminado,Ndeah
18362,125,10-Dec-09,9,13414,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18363,125,22-Jul-08,8,13414,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18364,125,08-Jul-08,8,13414,8,Legislación I,2007.0,Indeterminado,Ndeah
18365,125,19-Feb-10,6,13414,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18366,125,11-Jul-08,8,13414,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18367,125,28-Aug-09,9,13414,11,Administración General II,2007.0,Indeterminado,Ndeah
18368,125,26-Aug-09,10,13414,12,Informática II,2007.0,Indeterminado,Ndeah
18369,125,27-Aug-09,8,13414,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
18370,125,16-Dec-08,8,13414,14,Estadística,2007.0,Indeterminado,Ndeah
18371,125,23-Feb-09,8,13414,15,Economía II,2007.0,Indeterminado,Ndeah
18372,125,25-Aug-09,7,13414,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18373,125,01-Sep-09,7,13414,16,Legislación II - Derecho Público,2007.0,Indeterminado,Ndeah
18374,125,02-Mar-10,8,13414,17,Administración Estatal,2007.0,Indeterminado,Ndeah
18375,125,25-Aug-09,7,13414,18,Gestión de Recursos Humanos,2007.0,Indeterminado,Ndeah
18376,125,28-Aug-09,10,13414,19,Finanzas y Técnicas Contables,2007.0,Indeterminado,Ndeah
18377,125,28-Aug-09,8,13414,20,Seminario III y IV de especialización,2007.0,Indeterminado,Ndeah
18378,125,23-Jul-08,7,13415,1,Administración General I,2007.0,Indeterminado,Ndeah
18379,125,24-Jul-08,9,13415,2,Matemática General,2007.0,Indeterminado,Ndeah
18380,125,15-Feb-08,7,13415,3,Informática I,2007.0,Indeterminado,Ndeah
18381,125,25-Jul-08,7,13415,4,Problemática Social Contemporánea I,2007.0,Indeterminado,Ndeah
18382,125,07-Jul-08,8,13415,5,Economía I,2007.0,Indeterminado,Ndeah
18383,125,07-Jul-08,8,13415,6,Psicología de las Organizaciones,2007.0,Indeterminado,Ndeah
18384,125,19-Feb-08,7,13415,7,Ambiente Economía y Sociedad,2007.0,Indeterminado,Ndeah
18385,125,08-Jul-08,7,13415,8,Legislación I,2007.0,Indeterminado,Ndeah
18386,125,24-Jul-08,6,13415,9,Estado y Sociedad,2007.0,Indeterminado,Ndeah
18387,125,11-Jul-08,9,13415,10,Seminarios I y II,2007.0,Indeterminado,Ndeah
18388,125,28-Aug-09,8,13415,11,Administración General II,2007.0,Indeterminado,Ndeah
18389,125,26-Aug-09,9,13415,12,Informática II,2007.0,Indeterminado,Ndeah
18390,125,27-Aug-09,8,13415,13,Comportamiento Organizacional,2007.0,Indeterminado,Ndeah
